LBRRY_CD,LBRRY_NM,LBRRY_LA,LBRRY_LO,OPNNG_TIME,CLOSEDON_DC
4714,서울특별시교육청서울시립어린이도서관,37.5763001,126.968237,"평일 09:00~18:00, 주말 09:00~17:00","매월 첫째주, 셋째주 월요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
4715,서울특별시교육청영등포평생학습관,37.526074,126.907352,"자료실 : 평일 9~18시(문헌정보실은 20시), 주말 9~17시 / 학습실 : 11월~2월은 8시~22시(평일, 주말) 3월~10월은 7시~22시(평일, 주말)","매월 둘째주, 넷째주 월요일 / 법정공휴일, 휴관이 필요하다고 인정하는 날"
4716,서울특별시교육청용산도서관,37.5519877,126.980123,"문헌정보실 : 평일 09:00~20:00, 토·일 09:00~17:00 / 디지털간행물실, 어린이실 : 평일 09:00~18:00, 토·일 09:00~17:00 / 자율학습실 : 3월~10월(하절기) 07:00~22:00 / 11월~2월(동절기) 08:00~22:00","매월 둘째주, 넷째주 화요일 / 법정공휴일, 기타 사정으로 도서관장이 정한 날"
4717,서울특별시교육청정독도서관,37.5810398,126.982952,3월~10월(하절기): 7:00 - 22:00 / 11월~2월(동절기): 8:00 - 22:00,"매월 첫째주, 셋째주 수요일 / 일요일을 제외한 법정공휴일, 도서관 사정으로 임시로 정하는 휴일"
4718,서울특별시교육청종로도서관,37.5764744,126.966457,"어문학실, 인문사회과학실 09시~20시(평일), 09시~17시(주말) / 자연과학정보실 09시~20시(평일), 09시~17시(주말) / 인왕관 09시~18시(평일), 주말은 운영안함./ 자율학습실 07시~22시(3~10월 평일,주말), 08시~22시(11~2월 평일,주말)","매월 둘째주, 넷째주 월요일 / 법정공휴일, 도서관 운영상 도서관장이 필요하다고 지정한 날"
4719,서울특별시교육청노원평생학습관,37.6393958,127.067748,"[평일] 문헌정보실09:00~20:00, 어린이실,디지털실 09:00~18:00 [주말] 09:00~17:00","매월 둘째주, 넷째주 월요일 / 법정공휴일(토, 일요일과 겹칠 경우 휴관), 휴관이 필요하다고 인정하는 날"
4720,서울특별시교육청송파도서관,37.4999933,127.134839,"인문사회과학실 · 어학문학실(연속간행물실) [평일] 09:00~20:00 [주말] 09:00~17:00 / 어린이실 · 디지털자료실 [평일] 09:00~18:00 [주말] 09:00~17:00 / 일반열람실  07:00~22:00(단, 11월~2월 08:00~22:00)","매월 두번째, 네번째 화요일 / 법정공휴일, 기타 도서관 필요에 의해 정하는 날"
4721,서울특별시교육청마포평생학습관아현분관,37.5538448,126.957198,07:00-22:00,"매월 둘째주, 넷째주 월요일 / 일요일을 제외한 법정공휴일, 기타의 사유로 휴관일 필요하다고 인정하는 날"
4722,서울특별시교육청강남도서관,37.5137356,127.046991,자료실 평일09:00-18:00 (종합자료실 20:00) 주말09:00-17:00,"매월 첫째주, 셋째주 수요일 / 법정공휴일, 기타 사정으로 도서관장이 정하는 날"
4300,부천시립상동도서관,37.4900669,126.7446997,자료실-평일09:00~22:00 토일09:00~17:00 / 열람실-07:00~22:00,매주 금요일 / 법정공휴일
4303,부천시립원미도서관,37.4990095,126.798221,"자료실-화~금(09:00-22:00), 토~일(09:00-17:00), 열람실- 07:00-22:00",매주 월요일 / 법정공휴일
4304,부천시립심곡도서관,37.4803981,126.783837,평일09:00~18:00 / 토일09:00~17:00,매주 월요일 / 법정공휴일
4305,부천시립북부도서관,37.5205458,126.794658,열람실 07:00~22:00 자료실 09:00~18:00(평일) 09:00~17:00(주말),매주 월요일 / 법정공휴일
4306,부천시립꿈빛도서관,37.50817,126.773731,07:00~22:00,매주 월요일 / 법정공휴일
4307,부천시립책마루도서관,37.4939282,126.770049,09:00 ~ 18:00 (토.일 09:00~17:00),매주 월요일 / 법정공휴일
4308,부천시립한울빛도서관,37.4679263,126.796549,"월-목(09:00-18:00, 종합자료실 09:00-22:00) 토-일(09:00-17:00)",매주 금요일 / 법정공휴일
4309,부천시립꿈여울도서관,37.5155641,126.805529,월요일-목요일 09:00-21:00 / 토-일요일 09:00-17:00,매주 금요일 / 법정공휴일
4310,상동역칙칙폭폭도서관,37.5058136,126.753162,-,"매주 토요일, 일요일 / 법정공휴일"
4311,숲속작은도서관,37.4997953,126.765349,-,매주 월요일 / 법정공휴일
4312,도란도란작은도서관,37.52704,126.82495,-,매주 일요일 / 법정공휴일
4313,복사꽃필무렵작은도서관,37.480664,126.780105,평일 9시~18시,"매주 토,일요일 / 법정공휴일"
4314,꿈꾸는새싹작은도서관,37.52592,126.79781,-,매주 일요일 / 법정공휴일
4315,아름드리작은도서관,37.51968,126.76656,-,매주 일요일 / 법정공휴일
4316,약대신나는가족도서관,37.51333,126.77127,"월~금 09:00~18:00, 토요일 10:00~15:00",매주 일요일 / 법정공휴일
4318,햇살이가득한작은도서관,37.487325,126.787116,-,"매주 토요일, 일요일 / 법정공휴일"
4319,행복한작은도서관,37.5240083,126.785087,-,매주 일요일 / 법정공휴일
4320,사랑나무가족도서관,37.50069,126.78288,-,매주 일요일 / 법정공휴일
4321,소새울가족작은도서관,37.473298,126.800179,-,"매주 토요일, 일요일 / 법정공휴일"
4324,민들레홀씨작은도서관,37.50819,126.75087,-,"매주 토요일, 일요일 / 법정공휴일"
4325,시온고등학교 열린작은도서관,37.4715246,126.805999,-,"매월 짝수주 토요일, 일요일 / 법정공휴일"
4326,글마루작은도서관,37.4789141,126.796399,-,매주 일요일 / 법정공휴일
4329,무지개작은도서관,37.4846299,126.792729,-,매주 일요일 / 법정공휴일
4330,진말책향기작은도서관,37.4909759,126.780646,-,"매주 토요일, 일요일 / 법정공휴일"
4335,부천시립송내도서관,37.4849885,126.771038,"종합자료실(평일) 09:00~22:00 / (주말) 09:00 ~ 17:00, 아동자료실/전자정보실 (평일) 09:00~18:00 / (주말) 09:00~17:00, 열람실 07:00~22:00",매주 금요일 / 법정공휴일
4500,강남구립도곡정보문화도서관,37.4882371,127.0392707,"평일 09:00~22:00, 주말 09:00~17:00","매주 월요일 / 법정공휴일, 관장이 필요하다고 인정하는 날"
4502,강남구립논현도서관,37.5173333,127.0372,"자료실(평일 09:00~22:00, 주말 09:00~17:00) 열람실(평일/주말 07:00~22:00)",매주 화요일 / 일요일을 제외한 법정공휴일
4503,대치1동작은도서관,37.4932557,127.056776,-,매주 월요일 / 일요일을 제외한 법정공휴일
4504,강남구립대치도서관,37.4953832,127.063706,"자료실(월~금:09:00~21:00/ 토·일: 09:00~17:00), 열람실(월~일: 06:00~21:00)",매주 화요일 / 법정공휴일
4505,강남구립행복한도서관,37.5022554,127.06415,"평일: 자료실(09:00~22:00) / 토,일: 자료실(09:00~17:00) ※ 사회적 거리두기 방침에 따라 운영시간 변동이 있으니 공지사항을 꼭 확인바랍니다.",매주 화요일 / 일요일을 제외한 법정공휴일
4507,도곡2동작은도서관,37.483649,127.046369,-,"매주 토요일, 일요일 / 법정공휴일"
4508,세곡도서관,37.469047,127.106916,-,매주 월요일 / 일요일을 제외한 법정공휴일
4509,개포4동작은도서관,37.4787976,127.051507,평일(월~금) 09:00~17:00,"매주 토요일, 일요일 / 법정공휴일"
4510,일원본동작은도서관,37.4833525,127.086445,-,"매월 셋째주 월요일 11:30~14:00, 매주 토요일 / 법정공휴일"
4511,강남구립청담도서관,37.5250583,127.0493,"평일 - 09:00~22:00, 주말 - 09:00~17:00",매주 월요일 / 일요일을 제외한 법정공휴일
4512,논현문화마루도서관(분관),37.517466,127.040487,"월~금 09~18시 (현장방문 대출불가, 분관서고 상호대차 이용)","매주 토요일, 일요일 / 법정공휴일"
4513,강남구립즐거운도서관,37.4997257,127.057818,일반자료실 및 어린이자료실 (평일)09:00-22:00 / (주말)09:00-17:00,매주 월요일 / 일요일을 제외한 법정공휴일
4514,강남구립정다운도서관,37.5190642,127.046371,평일: 09시-22시 주말: 09시-17시,매주 화요일 / 일요일을 제외한 법정공휴일
29300,미추홀도서관,37.4469986,126.7248424,"[일반 열람실 1, 2, 3 : 06:00~22:00] [일반·종합자료실 : 9:00~22:00(평일) / 9:00~18:00(주말)] [어린이자료실(꿈나무터) : 9:00~18:00(평일) / 9:00~17:00(주말)] [그 외 시설 : 9:00~18:00 (나눔터 주말 미운영)]",매주 금요일 / 법정공휴일
4515,강남구립역삼도서관,37.4952602,127.033191,"자료실(평일 09:00~22:00, 주말 09:00~17:00), 열람실(평일/주말 07:00~22:00)",매주 월요일 / 일요일을 제외한 법정공휴일
4516,강남구립열린도서관,37.483932,127.084402,"평일 오전 9시~오후 10시, 주말 오전 9시~오후5시",매주 월요일 / 일요일을 제외한 법정공휴일
4517,강남구립역삼푸른솔도서관,37.4964736,127.031856,"자료실(평일) 09:00~18:00, (주말) 09:00~17:00 / 집중학습실(평일/주말) 07:00~22:00",매주 화요일 / 일요일을 제외한 법정공휴일
4518,삼성도서관,37.514345,127.062646,-,매주 화요일 / 법정공휴일
4519,역삼2동작은도서관,37.4958791,127.046416,-,매주 일요일 / 법정공휴일
4520,신사동작은도서관,37.5240101,127.022781,-,"매주 토요일, 일요일 / 법정공휴일"
4521,압구정동문고,37.530642,127.030713,-,"매주 토요일, 일요일 / 법정공휴일"
4522,일원2동문고,37.4922791,127.074474,-,"매주 토요일, 일요일 / 법정공휴일"
4523,수서동작은도서관,37.4888635,127.104844,-,"매주 토요일, 일요일 / 법정공휴일"
4527,일원1동작은도서관,37.491839,127.087962,-,"매주 토요일, 일요일 / 법정공휴일"
4100,안성시 중앙도서관,37.0152864,127.2686,08:00~24:00,"매주 월요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)"
4101,안성시 보개도서관,37.0150259,127.322491,"그림책방, 종합자료실 09:00 ~ 18:00 / 책다락 만화책방, 독립출판물 전시실 09:00 ~ 20:00(주말 09:00 ~ 18:00)","매주 월요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)"
4102,안성시 일죽도서관,37.0942077,127.475151,-,매주 일요일 / 법정공휴일
4103,안성송정작은도서관,37.00451,127.20054,-,매주 일요일 / 법정공휴일
4104,안성부영작은도서관,37.0081396,127.183659,-,"매주 월요일, 일요일 / 법정공휴일"
4105,안성죽산작은도서관,37.0770255,127.423944,-,매주 일요일 / 법정공휴일
4106,안성풍림작은도서관,36.9989,127.159,-,매주 일요일 / 법정공휴일
4107,안성태산작은도서관,37.0009401,127.153541,-,매주 일요일 / 법정공휴일
4108,안성삼죽작은도서관,37.0725486,127.374635,-,매주 일요일 / 법정공휴일
4109,안성시 공도도서관,37.0033824,127.172642,"어린이자료실 09:00~18:00, 종합자료실 09:00~22:00, 열람실 08:00~24:00","매주 금요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)"
4110,안성시 진사도서관,36.9941373,127.144458,"종합자료실, 열람실 9:00 ~ 22:00, 어린이자료실 09:00 ~ 18:00","매주 월요일 / 일요일을 제외한 법정공휴일(단, 일요일과 공휴일이 겹칠시에는 휴관)"
4800,천안시중앙도서관,36.8091134,127.1534079,-,"매월 둘째주, 넷째주 월요일"
4801,천안시아우내도서관,36.7669174,127.303245,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
4803,천안시성거도서관,36.8714745,127.200706,매일 08:00 ~ 22:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일"
4805,천안시두정도서관,36.8344397,127.134763,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
4806,천안시도솔도서관,36.815021,127.114115,"종합자료실 : 월~금 09:00~22:00, 토~일 09:00~18:00 / 아동열람실 : 매일 09:00~18:00 / 열람실 : 매일 08:00~22:00 / 디지털정보실 월~금 09:00~20:00, 토~일 09:00~18:00","매월 두번째, 네번째 월요일 / 법정공휴일"
4819,천안시신방도서관,36.7744613,127.130942,매일 08:00 ~ 22:00,"매월 둘째주, 넷째주 월요일 / 법정공휴일"
4824,천안시쌍용도서관,36.8004226,127.114543,매일 08:00 ~ 22:00,"매월 첫째주, 셋째주 월요일 / 법정공휴일"
4000,군포시중앙도서관,37.3551341,126.9157442,"월~목 09:00~22:00, 토~일 09:00~18:00","매주 금요일 / 법정공휴일, 신정, 구정, 추석연휴는 전체 휴관"
5100,느티나무도서관,37.3340177,127.096092,"화,수,금,토 오전 10시 ~ 오후 9시 / 일요일 오후 1시 ~ 오후 6시","매주 월요일, 목요일 / 법정공휴일"
1600,수원시립선경도서관,37.2839131,127.010475,평일 9:00 ~ 21:00 / 토일 09:00~18:00,매주 월요일 / 법정공휴일
1601,수원시립중앙도서관,37.2735905,127.012107,"열람실(09:00~21:00), 자료실(평일 09:00~21:00 / 토·일요일 09:00~18:00)",매주 금요일 / 국가지정 공휴일
1602,수원시립영통도서관,37.2571838,127.072096,-,매주 월요일 / 국가지정 공휴일
1606,수원시립서수원지식정보도서관,37.2732139,126.97201,-,"매주 둘째주, 넷째주 월요일 / 국가지정 공휴일"
1607,수원시립북수원지식정보도서관,37.2976867,126.9883,-,"매주 첫째주, 셋째주 월요일 / 국가지정 공휴일"
1608,수원시립태장마루도서관,37.2388399,127.051017,07:00 ~ 23:00,매주 금요일 / 국가지정 공휴일
1615,수원시립희망샘도서관,37.2477413,126.9728911,"[희망샘] 평일 09:00~22:00, 토요일 09:00~20:00 [깊은샘] 월~토 09:00~18:00 *코로나19 및 사회적 거리두기로 인한 운영시간 변동가능",매주 일요일 / 법정공휴일
1613,수원시립반달어린이도서관,37.2505935,127.0773347,"월~금, 09:00~17:00 (점심시간 12:00~13:00는 운영하지 않음)",매주 일요일 / 법정공휴일
1611,수원시립한아름도서관,37.2741231,127.0348936,*청소년자료실 및 자유열람실 - 화~금: 09:00!21:00 - 토~일: 09:00~18:00 / *아동자료실 - 화~금: 09:00~18:00 -토~일: 09:00~18:00,매주 월요일 / 법정공휴일
1618,수원시립대추골도서관,37.3066694,127.008064,"월~목 09:00~21:00, 토·일 09:00~18:00",매주 금요일 / 국가지정 공휴일
1619,수원시립한림도서관,37.2375562,127.024833,"평일: 종합자료실 7:00~23:00, 어린이자료실 9:00~18:00 / 주말: 종합자료실 7:00~21:00, 어린이자료실 9:00~18:00",매주 금요일 / 국가지정 공휴일
1620,수원시립창룡도서관,37.2908387,127.027625,"평일 : 종합자료실(09시-22시), 어린이자료실(09시-18시) / 주말 : 종합자료실 및 어린이자료실 (09시-18시) / 자료실 내 개인학습 : 평일(07시~23시), 주말(07시~21시)",매주 금요일 / 법정공휴일
1621,수원시립버드내도서관,37.2569221,127.01497,평일 : 07:00~23:00 / 토ㆍ일 : 07:00~21:00,매주 월요일 / 국가지정 공휴일
1622,수원시립광교홍재도서관,37.3030711,127.047418,"평일 09:00 ~ 21:00, 주말 09:00 ~ 18:00 (코로나19 방역지침에 따라 변경운영 될 수 있으니 홈페이지 공지사항을 참고해주시기 바랍니다)",매주 월요일 / 국가지정 공휴일
1623,수원시립호매실도서관,37.2663884,126.957947,-,매주 월요일 / 법정공휴일
1624,수원시립일월도서관,37.2868358,126.9780895,-,매주 금요일 / 일요일을 제외한 국가지정 공휴일(일요일과 겹치는 경우 휴관)
1900,창원중앙도서관,35.2334598,128.679058,,
1902,마산회원도서관,35.224668,128.57355,,
1904,마산합포도서관,35.1830846,128.562812,,
1906,진해도서관,35.152403,128.667443,,
1909,성산도서관,35.2020144,128.707115,,
4200,고양시립마두도서관,37.6664887,126.782103,평일 09:00~22:00 주말 09:00~18:00,매주 금요일 / 법정공휴일
4204,고양시립행신도서관,37.6207524,126.828326,"평일 09:00~22:00, 주말 09:00~18:00",매주 월요일 / 법정공휴일
